"Full_Name";"Locality_Siege";"CountryCode";"Continent";"Region";"Y";"X";"Pop_collect";"Statut";"Entity";"Year_of_Joining";"Note";"Network_Name";"Code_Network";"EntitySimplified";"CountryName";"MembershipCode";"Adress";"lon";"lat"
"Valdelacalzada";"Valdelacalzada";"ES";"Europe";"Southern Europe";NA;NA;2869;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11275";"Valdelacalzada, Spain";-6,6999053;38,8907921
"Mesa Geitonia";"Mesa Geitonia";"CY";"Asia";"Western Asia";NA;NA;20000;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Cyprus";"A11276";"Mesa Geitonia, Cyprus";33,0423203;34,7035972
"Bikal";"Bikal";"HU";"Europe";"Eastern Europe";NA;NA;763;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Hungary";"A11277";"Bikal, Hungary";18,2845332;46,3329154
"Petralia Sottana";"Petralia Sottana";"IT";"Europe";"Southern Europe";NA;NA;2888;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11278";"Petralia Sottana, Italy";14,0899507;37,8085652
"Icherisheher";"Icherisheher";"AZ";"Asia";"Western Asia";NA;NA;4000;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Azerbaijan";"A11279";"Icherisheher, Azerbaijan";49,8349644;40,366267
"Ternopil";"Ternopil";"UA";"Europe";"Eastern Europe";NA;NA;216502;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Ukraine";"A11280";"Ternopil, Ukraine";25,594767;49,553517
"Castilléjar";"Castilléjar";"ES";"Europe";"Southern Europe";NA;NA;1564;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11281";"Castilléjar, Spain";-2,6425027;37,7195094
"Luserna - Lusérn";"Luserna - Lusérn";"IT";"Europe";"Southern Europe";NA;NA;302;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11282";"Luserna - Lusérn, Italy";11,341417;45,9253574
"Torre de Miguel Sesmero";"Torre de Miguel Sesmero";"ES";"Europe";"Southern Europe";NA;NA;1269;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11283";"Torre de Miguel Sesmero, Spain";-6,7962032;38,6182797
"Teulada";"Teulada";"ES";"Europe";"Southern Europe";NA;NA;10722;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11284";"Teulada, Spain";0,1044712;38,7282627
"Caccamo";"Caccamo";"IT";"Europe";"Southern Europe";NA;NA;8650;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11285";"Caccamo, Italy";13,6652138;37,9313776
"Isnello";"Isnello";"IT";"Europe";"Southern Europe";NA;NA;1577;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11286";"Isnello, Italy";14,0055111;37,942962
"Santa Maria di Licodia";"Santa Maria di Licodia";"IT";"Europe";"Southern Europe";NA;NA;7321;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11287";"Santa Maria di Licodia, Italy";14,8868068;37,6169016
"Dumfries and Galloway Council";"Dumfries and Galloway Council";"GB";"Europe";"Northern Europe";NA;NA;148000;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"United Kingdom";"A11288";"Dumfries and Galloway Council, United Kingdom";-3,6064774;55,0696324
"Carzano";"Carzano";"IT";"Europe";"Southern Europe";NA;NA;516;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11289";"Carzano, Italy";11,4921891;46,0729249
"ΦΑΡΣΑΛΑ";"ΦΑΡΣΑΛΑ";"GR";"Europe";"Southern Europe";NA;NA;23531;"2020ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Greece";"A11290";"ΦΑΡΣΑΛΑ, Greece";22,384495;39,295635
"Resana";"Resana";"IT";"Europe";"Southern Europe";NA;NA;9351;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11291";"Resana, Italy";11,9564011;45,629977
"Orxeta";"Orxeta";"ES";"Europe";"Southern Europe";NA;NA;760;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11292";"Orxeta, Spain";-0,262591;38,5628423
"Fontegreca";"Fontegreca";"IT";"Europe";"Southern Europe";NA;NA;860;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11293";"Fontegreca, Italy";14,1886101;41,4581988
"San Michele Salentino";"San Michele Salentino";"IT";"Europe";"Southern Europe";NA;NA;6420;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11294";"San Michele Salentino, Italy";17,6355707;40,6307015
"Communauté d'Agglomération de Nevers";"Communauté d'Agglomération de Nevers";"FR";"Europe";"Western Europe";NA;NA;73519;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"France";"A11295";"Communauté d'Agglomération de Nevers, France";3,1181672;46,9875392
"Caltavuturo";"Caltavuturo";"IT";"Europe";"Southern Europe";NA;NA;4097;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11296";"Caltavuturo, Italy";13,8910289;37,8196569
"Higuera de Vargas";"Higuera de Vargas";"ES";"Europe";"Southern Europe";NA;NA;2108;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11297";"Higuera de Vargas, Spain";-6,9732612;38,4443469
"Conselve";"Conselve";"IT";"Europe";"Southern Europe";NA;NA;10486;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11298";"Conselve, Italy";11,8741987;45,2314331
"Librizzi";"Librizzi";"IT";"Europe";"Southern Europe";NA;NA;1659;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11299";"Librizzi, Italy";14,9680914;38,0810313
"Piazza Armerina";"Piazza Armerina";"IT";"Europe";"Southern Europe";NA;NA;21000;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11300";"Piazza Armerina, Italy";14,3559158;37,372976
"Ahillones";"Ahillones";"ES";"Europe";"Southern Europe";NA;NA;1001;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11301";"Ahillones, Spain";-5,8650614;38,2591386
"Korinthos";"Korinthos";"GR";"Europe";"Southern Europe";NA;NA;60200;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Greece";"A11302";"Korinthos, Greece";22,9322383;37,9386365
"Castelsaraceno";"Castelsaraceno";"IT";"Europe";"Southern Europe";NA;NA;1497;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11303";"Castelsaraceno, Italy";15,99252;40,1635122
"Rafal";"Rafal";"ES";"Europe";"Southern Europe";NA;NA;4322;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11304";"Rafal, Spain";-0,8499524;38,1032847
"Lingewaard";"Lingewaard";"NL";"Europe";"Western Europe";NA;NA;45879;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Netherlands";"A11305";"Lingewaard, Netherlands";5,935221;51,9038908
"Scurelle";"Scurelle";"IT";"Europe";"Southern Europe";NA;NA;1441;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11306";"Scurelle, Italy";11,5105196;46,0647636
"Trevico";"Trevico";"IT";"Europe";"Southern Europe";NA;NA;1085;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11307";"Trevico, Italy";15,2326776;41,0451082
"Portoferraio";"Portoferraio";"IT";"Europe";"Southern Europe";NA;NA;12253;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11308";"Portoferraio, Italy";10,3211801;42,8108565
"Almendral";"Almendral";"ES";"Europe";"Southern Europe";NA;NA;1354;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11309";"Almendral, Spain";-6,8210319;38,6134369
"Cervicati";"Cervicati";"IT";"Europe";"Southern Europe";NA;NA;924;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11310";"Cervicati, Italy";16,1282174;39,5429102
"Castelbottaccio";"Castelbottaccio";"IT";"Europe";"Southern Europe";NA;NA;363;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11311";"Castelbottaccio, Italy";14,7067075;41,7530982
"Locate di Triulzi";"Locate di Triulzi";"IT";"Europe";"Southern Europe";NA;NA;9707;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11312";"Locate di Triulzi, Italy";9,2240858;45,355619
"San Paolo di Jesi";"San Paolo di Jesi";"IT";"Europe";"Southern Europe";NA;NA;840;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11313";"San Paolo di Jesi, Italy";13,1725079;43,4545723
"Moltrasio";"Moltrasio";"IT";"Europe";"Southern Europe";NA;NA;1700;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11314";"Moltrasio, Italy";9,0989501;45,8630918
"Belvedere Ostrense";"Belvedere Ostrense";"IT";"Europe";"Southern Europe";NA;NA;2329;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11315";"Belvedere Ostrense, Italy";13,1690011;43,5830655
"Sonthofen";"Sonthofen";"DE";"Europe";"Western Europe";NA;NA;20910;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Germany";"A11316";"Sonthofen, Germany";10,2808617;47,5161161
"Plodio";"Plodio";"IT";"Europe";"Southern Europe";NA;NA;650;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11317";"Plodio, Italy";8,247067;44,358089
"Fuente de Cantos";"Fuente de Cantos";"ES";"Europe";"Southern Europe";NA;NA;4939;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11318";"Fuente de Cantos, Spain";-6,3036538;38,2477536
"Occhiobello";"Occhiobello";"IT";"Europe";"Southern Europe";NA;NA;11569;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11319";"Occhiobello, Italy";11,6013945;44,9244683
"Noci";"Noci";"IT";"Europe";"Southern Europe";NA;NA;19477;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11320";"Noci, Italy";17,1258599;40,793902
"Valli S.O.L. (Stura, Orba e Leira)";"Valli S.O.L. (Stura, Orba e Leira)";"IT";"Europe";"Southern Europe";NA;NA;13225;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11321";"Valli S.O.L. (Stura, Orba e Leira), Italy";NA;NA
"Orellana de la Sierra";"Orellana de la Sierra";"ES";"Europe";"Southern Europe";NA;NA;280;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11322";"Orellana de la Sierra, Spain";-5,4967897;39,0309755
"Medina de las Torres";"Medina de las Torres";"ES";"Europe";"Southern Europe";NA;NA;1290;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11323";"Medina de las Torres, Spain";-6,411729;38,3427901
"Peñalsordo";"Peñalsordo";"ES";"Europe";"Southern Europe";NA;NA;1129;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11324";"Peñalsordo, Spain";-5,1132431;38,8199461
"Bienvenida";"Bienvenida";"ES";"Europe";"Southern Europe";NA;NA;2322;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11325";"Bienvenida, Spain";-6,2097253;38,298546
"Telve di Sopra";"Telve di Sopra";"IT";"Europe";"Southern Europe";NA;NA;611;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11326";"Telve di Sopra, Italy";11,4716445;46,0715472
"Zhytomyr";"Zhytomyr";"UA";"Europe";"Eastern Europe";NA;NA;272000;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Ukraine";"A11327";"Zhytomyr, Ukraine";28,6586669;50,25465
"Campobello di Licata";"Campobello di Licata";"IT";"Europe";"Southern Europe";NA;NA;10328;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11328";"Campobello di Licata, Italy";13,917697;37,2588435
"San Pedro de Mérida";"San Pedro de Mérida";"ES";"Europe";"Southern Europe";NA;NA;876;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11329";"San Pedro de Mérida, Spain";-6,1865104;38,9496818
"Capoliveri";"Capoliveri";"IT";"Europe";"Southern Europe";NA;NA;3887;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11330";"Capoliveri, Italy";10,3797549;42,747237
"Donji Miholjac";"Donji Miholjac";"HR";"Europe";"Southern Europe";NA;NA;9468;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Croatia";"A11331";"Donji Miholjac, Croatia";18,1651379;45,762142
"Esparragosa de la Serena";"Esparragosa de la Serena";"ES";"Europe";"Southern Europe";NA;NA;1069;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11332";"Esparragosa de la Serena, Spain";-5,60506;38,6486102
"Arizzano";"Arizzano";"IT";"Europe";"Southern Europe";NA;NA;2080;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11333";"Arizzano, Italy";8,5809441;45,9555844
"Florina";"Florina";"GR";"Europe";"Southern Europe";NA;NA;32620;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Greece";"A11334";"Florina, Greece";21,4131222;40,7845262
"Roda de Ter";"Roda de Ter";"ES";"Europe";"Southern Europe";NA;NA;6198;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11335";"Roda de Ter, Spain";2,3098386;41,9832444
"Liozna";"Liozna";"BY";"Europe";"Eastern Europe";NA;NA;15734;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Belarus";"A11336";"Liozna, Belarus";30,7946269;55,0260354
"Delia";"Delia";"IT";"Europe";"Southern Europe";NA;NA;4503;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11337";"Delia, Italy";13,926812;37,356288
"Trieste";"Trieste";"IT";"Europe";"Southern Europe";NA;NA;208136;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11338";"Trieste, Italy";13,7768182;45,6495264
"Oggebbio";"Oggebbio";"IT";"Europe";"Southern Europe";NA;NA;933;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11339";"Oggebbio, Italy";8,6514613;45,9953328
"Belgirate";"Belgirate";"IT";"Europe";"Southern Europe";NA;NA;554;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11340";"Belgirate, Italy";8,5703743;45,8384304
"Valverde de Leganés";"Valverde de Leganés";"ES";"Europe";"Southern Europe";NA;NA;4200;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11341";"Valverde de Leganés, Spain";-6,9813184;38,671173
"Pueblonuevo del Guadiana";"Pueblonuevo del Guadiana";"ES";"Europe";"Southern Europe";NA;NA;2052;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11342";"Pueblonuevo del Guadiana, Spain";-6,7560906;38,9239475
"Pignataro Maggiore";"Pignataro Maggiore";"IT";"Europe";"Southern Europe";NA;NA;6278;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11343";"Pignataro Maggiore, Italy";14,1735756;41,1909453
"Comuni di Montagne, Preore e Ragoli";"Comuni di Montagne, Preore e Ragoli";"IT";"Europe";"Southern Europe";NA;NA;1423;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11344";"Comuni di Montagne, Preore e Ragoli, Italy";10,7765237;46,0525869
"Preore";"Preore";"IT";"Europe";"Southern Europe";NA;NA;402;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11345";"Preore, Italy";10,7559359;46,0463438
"Erchie";"Erchie";"IT";"Europe";"Southern Europe";NA;NA;8917;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11346";"Erchie, Italy";14,6939497;40,6382016
"Riccione";"Riccione";"IT";"Europe";"Southern Europe";NA;NA;35813;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11347";"Riccione, Italy";12,6503292;43,9921085
"Santa Marta";"Santa Marta";"ES";"Europe";"Southern Europe";NA;NA;4325;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11348";"Santa Marta, Spain";-6,625937;38,6156099
"Elmas";"Elmas";"IT";"Europe";"Southern Europe";NA;NA;9400;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11349";"Elmas, Italy";9,0515805;39,2634329
"Mercallo";"Mercallo";"IT";"Europe";"Southern Europe";NA;NA;1816;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11350";"Mercallo, Italy";8,6694289;45,7491222
"Valle de Santa Ana";"Valle de Santa Ana";"ES";"Europe";"Southern Europe";NA;NA;1171;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11351";"Valle de Santa Ana, Spain";-6,7892226;38,3657822
"Monterrubio de la Serena";"Monterrubio de la Serena";"ES";"Europe";"Southern Europe";NA;NA;2702;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11352";"Monterrubio de la Serena, Spain";-5,4450222;38,588169
"Platres";"Platres";"CY";"Asia";"Western Asia";NA;NA;239;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Cyprus";"A11353";"Platres, Cyprus";32,8620343;34,8864166
"CASTEL GOFFREDO";"CASTEL GOFFREDO";"IT";"Europe";"Southern Europe";NA;NA;12400;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11354";"CASTEL GOFFREDO, Italy";10,4767787;45,2989404
"Fratta Polesine";"Fratta Polesine";"IT";"Europe";"Southern Europe";NA;NA;2780;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11355";"Fratta Polesine, Italy";11,636095;45,0287727
"Itri";"Itri";"IT";"Europe";"Southern Europe";NA;NA;10459;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11356";"Itri, Italy";13,5321628;41,2904367
"San Giovanni in Persiceto";"San Giovanni in Persiceto";"IT";"Europe";"Southern Europe";NA;NA;27177;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11357";"San Giovanni in Persiceto, Italy";11,1893053;44,6405433
"Albatera";"Albatera";"ES";"Europe";"Southern Europe";NA;NA;12042;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Spain";"A11358";"Albatera, Spain";-0,8710884;38,1801605
"South Dublin County Council";"South Dublin County Council";"IE";"Europe";"Northern Europe";NA;NA;265000;"20202030ADAPT";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Ireland";"A11359";"South Dublin County Council, Ireland";-6,372879;53,288482
"Wanze";"Wanze";"BE";"Europe";"Western Europe";NA;NA;13288;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Belgium";"A11360";"Wanze, Belgium";5,2141304;50,5344663
"Magasa";"Magasa";"IT";"Europe";"Southern Europe";NA;NA;155;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11361";"Magasa, Italy";10,6166114;45,781294
"Latiano";"Latiano";"IT";"Europe";"Southern Europe";NA;NA;15020;"2020";"City";"2012";"Locality Name Not Simplified";"Covenant of Mayors";"04080";"City";"Italy";"A11362";"Latiano, Italy";17,7174974;40,5516133
