"Name";"timezone.gmtOffset";"timezone.timeZoneId";"timezone.dstOffset";"bbox.east";"bbox.south";"bbox.north";"bbox.west";"bbox.accuracyLevel";"asciiName";"astergdem";"countryId";"fcl";"srtm3";"score";"adminId2";"adminId3";"countryCode";"adminCodes1.ISO3166_2";"adminId1";"lat";"fcode";"continentCode";"adminCode2";"adminCode3";"adminCode1";"lng";"geonameId";"toponymName";"population";"adminName5";"adminName4";"adminName3";"alternateNames.name";"alternateNames.lang";"alternateNames.isPreferredName";"adminName2";"name";"fclName";"countryName";"fcodeName";"adminName1";"adminCodes2.ISO3166_2";"elevation";"adminId4";"adminCode4";"alternateNames.isHistoric";"alternateNames.isShortName";"adminId5";"adminCode5";"cc2"
"Limoges";"1";"Europe/Paris";"2";"1.31746434526508";"45.7849754074098";"45.8822565925902";"1.17771965473492";"2";"Limoges";"301";"3017382";"P";"-32768";"107.596954345703";"3013719";"2998285";"FR";"NAQ";"11071620";"45.83362";"PPLA2";"EU";"87";"872";"75";"1.24759";"2998286";"Limoges";"141176";"";"Limoges";"Limoges";"Limòtges";"an";"TRUE";"Haute-Vienne";"Limoges";"city, village,...";"France";"seat of a second-order administrative division";"Nouvelle-Aquitaine";"87";NA;"6451740";"87085";NA;NA;NA;NA;NA
"Linköping";"1";"Europe/Stockholm";"2";"15.7183618081436";"58.3613415352179";"58.437190895497";"15.532149196953";"10";"Linkoeping";"56";"2661886";"P";"58";"251.989608764648";"2694759";"8131853";"SE";"E";"2685867";"58.41086";"PPLA";"EU";"0580";"058002";"16";"15.62157";"2694762";"Linköping";"106502";"";"Linköping socken";"Linköpings S:t Lars";"لينشوبينغ";"ar";"TRUE";"Linköpings Kommun";"Linköping";"city, village,...";"Sweden";"seat of a first-order administrative division";"Östergötland";NA;NA;"8126430";"0461";NA;NA;NA;NA;NA
"Linz";"1";"Europe/Vienna";"2";"14.3875951026965";"48.202148188332";"48.3514260744151";"14.1693920617721";"10";"Linz";"266";"2782113";"P";"268";"301.838714599609";"2772395";"7871502";"AT";"4";"2769848";"48.30639";"PPLA";"EU";"401";"40101";"04";"14.28611";"2772400";"Linz";"204846";"";"";"Linz";"لينتز";"ar";"TRUE";"Linz Stadt";"Linz";"city, village,...";"Austria";"seat of a first-order administrative division";"Upper Austria";NA;"266";NA;NA;NA;NA;NA;NA;NA
"Lisbon";"0";"Europe/Lisbon";"1";"-9.01352694754705";"38.6233101999593";"38.8100232000407";"-9.25313965245295";"2";"Lisbon";"47";"2264397";"P";"45";"221.833923339844";"6458923";NA;"PT";"11";"2267056";"38.71667";"PPLC";"EU";"1106";NA;"14";"-9.13333";"2267057";"Lisbon";"517802";"";"";"";"Lisbon";"ace";"TRUE";"Lisbon";"Lisbon";"city, village,...";"Portugal";"capital of a political entity";"Lisbon";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liverpool";"0";"Europe/London";"1";"-2.80612535285028";"53.3313111810666";"53.4889117312053";"-3.00930211786084";"10";"Liverpool";"30";"2635167";"P";"30";"237.587661743164";"3333167";NA;"GB";"ENG";"6269131";"53.41058";"PPLA2";"EU";"H8";NA;"ENG";"-2.97794";"2644210";"Liverpool";"864122";"";"";"";"Liverpool";"af";NA;"Liverpool";"Liverpool";"city, village,...";"United Kingdom";"seat of a second-order administrative division";"England";"LIV";NA;NA;NA;NA;NA;NA;NA;NA
"Ljubljana";"1";"Europe/Ljubljana";"2";"14.6446767531325";"45.9899886207772";"46.1421533422125";"14.4194856226048";"10";"Ljubljana";"293";"3190538";"P";"295";"335.544372558594";NA;NA;"SI";"061";"3239318";"46.05108";"PPLC";"EU";NA;NA;"61";"14.50513";"3196359";"Ljubljana";"272220";"";"";"";"ልዩብልያና";"am";"TRUE";"";"Ljubljana";"city, village,...";"Slovenia";"capital of a political entity";"Ljubljana";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ljutomer";"1";"Europe/Ljubljana";"2";"16.2174025465804";"46.5051817078325";"46.5448318983888";"16.1678968971049";"10";"Ljutomer";"169";"3190538";"P";"179";"142.305130004883";NA;NA;"SI";"063";"3196306";"46.52083";"PPLA";"EU";NA;NA;"I6";"16.1975";"3196307";"Ljutomer";"3460";"";"";"";"ليوتومير";"ar";NA;"";"Ljutomer";"city, village,...";"Slovenia";"seat of a first-order administrative division";"Ljutomer";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lódz";"1";"Europe/Warsaw";"2";"19.658253764682";"51.6568183418798";"51.8843416581202";"19.289646235318";"2";"Lodz";"221";"798544";"P";"-32768";"374.953308105469";"6697536";"7531754";"PL";"10";"3337493";"51.77058";"PPLA";"EU";"1061";"106101";"74";"19.47395";"3093133";"Łódź";"768755";"";"";"Łódź";"وودج";"ar";"TRUE";"powiat Łódzki Wschodni";"Łódź";"city, village,...";"Poland";"seat of a first-order administrative division";"Łódź Voivodeship";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lomza";"1";"Europe/Warsaw";"2";"22.1140102470232";"53.1453204400079";"53.2107951912239";"22.0046802436994";"2";"Lomza";"108";"798544";"P";"103";"130.777862548828";"7530773";"7531442";"PL";"20";"858789";"53.17806";"PPL";"EU";"2062";"206201";"81";"22.05935";"766027";"Łomża";"63723";"";"";"Łomża";"Ломжа";"ba";NA;"Łomża";"Łomża";"city, village,...";"Poland";"populated place";"Podlasie";NA;NA;NA;NA;NA;NA;NA;NA;NA
"London";"0";"Europe/London";"1";"0.281188268312209";"51.2975237675195";"51.6829338961538";"-0.499163194236093";"10";"London";"33";"2635167";"P";"25";"317.466552734375";"2648110";NA;"GB";"ENG";"6269131";"51.50853";"PPLC";"EU";"GLA";NA;"ENG";"-0.12574";"2643743";"London";"7556900";"";"";"";"Лондан";"ab";"TRUE";"Greater London";"London";"city, village,...";"United Kingdom";"capital of a political entity";"England";NA;NA;NA;NA;NA;"TRUE";NA;NA;NA
"Longford";"0";"Europe/Dublin";"1";"-7.76299465096828";"53.7133313046705";"53.7528094391957";"-7.81220861203747";"10";"Longford";"55";"2963597";"P";"53";"72.7874450683594";"2962839";NA;"IE";"L";"7521314";"53.72536";"PPLA2";"EU";"18";NA;"L";"-7.79823";"2962840";"Longford";"7787";"";"";"";"لونجفورد";"arz";NA;"Co Longford";"Longford";"city, village,...";"Ireland";"seat of a second-order administrative division";"Leinster";"LD";NA;NA;NA;NA;NA;NA;NA;NA
"Loulé";"0";"Europe/Lisbon";"1";"-7.99508965244531";"37.1181207969794";"37.1573232030206";"-8.04427834755469";"2";"Loule";"192";"2264397";"P";"186";"67.8552398681641";"8010519";"8012009";"PT";"08";"2268337";"37.13772";"PPLA2";"EU";"0808";"080808";"09";"-8.01968";"2266988";"Loulé";"23109";"";"";"Loulé (São Clemente)";"https://en.wikipedia.org/wiki/Loul%C3%A9";"link";NA;"Loulé Municipality";"Loulé";"city, village,...";"Portugal";"seat of a second-order administrative division";"Faro";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lublin";"1";"Europe/Warsaw";"2";"22.6913137392972";"51.1721127170855";"51.3278872829145";"22.4420196607028";"2";"Lublin";"188";"798544";"P";"183";"220.89697265625";"7530970";"7532869";"PL";"06";"858785";"51.25";"PPLA";"EU";"0663";"066301";"75";"22.56667";"765876";"Lublin";"360044";"";"";"Lublin";"لوبلين";"ar";NA;"Lublin";"Lublin";"city, village,...";"Poland";"seat of a first-order administrative division";"Lublin";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lugano";"1";"Europe/Zurich";"2";"8.98828717914434";"45.9774878033343";"46.0395597694856";"8.91883511467067";"10";"Lugano";"296";"2658434";"P";"284";"208.159729003906";"6458771";"7286383";"CH";"TI";"2658370";"46.01008";"PPLA2";"EU";"2105";"5192";"TI";"8.96004";"2659836";"Lugano";"63000";"";"";"Lugano";"لوغانو";"ar";NA;"Lugano";"Lugano";"city, village,...";"Switzerland";"seat of a second-order administrative division";"Ticino";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lyon";"1";"Europe/Paris";"2";"5.06196170067103";"45.5570743492337";"45.9392636614745";"4.69176524395895";"10";"Lyon";"180";"3017382";"P";"173";"196.39079284668";"2987410";"2996943";"FR";"ARA";"11071625";"45.74846";"PPLA";"EU";"69";"691";"84";"4.84671";"2996944";"Lyon";"472317";"";"Lyon";"Lyon";"Lyon";"af";"TRUE";"Rhône";"Lyon";"city, village,...";"France";"seat of a first-order administrative division";"Auvergne-Rhône-Alpes";"69";NA;"6454573";"69123";NA;NA;NA;NA;NA
"Maastricht";"1";"Europe/Amsterdam";"2";"5.75802589446515";"50.8083684496137";"50.900917450492";"5.64161878360008";"10";"Maastricht";"55";"2750405";"P";"56";"185.024383544922";"2751282";NA;"NL";"LI";"2751596";"50.84833";"PPLA";"EU";"0935";NA;"05";"5.68889";"2751283";"Maastricht";"122378";"";"";"";"ماسترخت";"ar";"TRUE";"Gemeente Maastricht";"Maastricht";"city, village,...";"Netherlands";"seat of a first-order administrative division";"Limburg";NA;NA;NA;NA;"TRUE";NA;NA;NA;NA
"Madrid";"1";"Europe/Madrid";"2";"-3.5180508952556";"40.312064309035";"40.6432706667107";"-3.88896198954751";"10";"Madrid";"660";"2510769";"P";"665";"430.047302246094";"6355233";"6359304";"ES";"MD";"3117732";"40.4165";"PPLC";"EU";"M";"28079";"29";"-3.70256";"3117735";"Madrid";"3255944";"";"";"Madrid";"Мaдрид";"ab";"TRUE";"Madrid";"Madrid";"city, village,...";"Spain";"capital of a political entity";"Madrid";"M";NA;NA;NA;NA;"TRUE";NA;NA;NA
"Magdeburg";"1";"Europe/Berlin";"2";"11.6661556276128";"52.1130239231294";"52.1699474203287";"11.5724010493483";"10";"Magdeburg";"74";"2921044";"P";"57";"169.657455444336";NA;"2874544";"DE";"ST";"2842565";"52.12773";"PPLA";"EU";"00";"15003";"14";"11.62916";"2874545";"Magdeburg";"229826";"";"Magdeburg, Landeshauptstadt";"Landeshauptstadt Magdeburg";"Maagdenburg";"af";"TRUE";"";"Magdeburg";"city, village,...";"Germany";"seat of a first-order administrative division";"Saxony-Anhalt";NA;NA;"6551235";"15003000";NA;NA;NA;NA;NA
"Málaga";"1";"Europe/Madrid";"2";"-4.29817850119154";"36.6223564369461";"36.8179553749537";"-4.54251115792712";"2";"Malaga";"31";"2510769";"P";"22";"261.40673828125";"2514254";"6359472";"ES";"AN";"2593109";"36.72016";"PPLA2";"EU";"MA";"29067";"51";"-4.42034";"2514256";"Málaga";"568305";"";"";"Málaga";"Malaga";"an";NA;"Malaga";"Málaga";"city, village,...";"Spain";"seat of a second-order administrative division";"Andalusia";"MA";NA;NA;NA;NA;NA;NA;NA;NA
"Malmö";"1";"Europe/Stockholm";"2";"13.1161515916946";"55.5465277464884";"55.6502576196621";"12.9097272089492";"10";"Malmoe";"13";"2661886";"P";"12";"334.455200195312";"2692965";NA;"SE";"M";"3337385";"55.60587";"PPLA";"EU";"1280";NA;"27";"13.00073";"2692969";"Malmö";"301706";"";"";"";"Малмьо";"bg";"TRUE";"Malmö Municipality";"Malmo";"city, village,...";"Sweden";"seat of a first-order administrative division";"Skåne";NA;"10";NA;NA;NA;"TRUE";NA;NA;NA
"Manchester";"0";"Europe/London";"1";"-2.10314537370822";"53.400762513596";"53.5440575939381";"-2.29717830086955";"10";"Manchester";"45";"2635167";"P";"51";"140.393264770508";"3333169";NA;"GB";"ENG";"6269131";"53.48095";"PPLA2";"EU";"I2";NA;"ENG";"-2.23743";"2643123";"Manchester";"395515";"";"";"";"ማንችስተር";"am";NA;"Manchester";"Manchester";"city, village,...";"United Kingdom";"seat of a second-order administrative division";"England";"MAN";NA;NA;NA;NA;NA;NA;NA;NA
"Manresa";"1";"Europe/Madrid";"2";"1.8718417327593";"41.692457563037";"41.763842436963";"1.7761382672407";"2";"Manresa";"238";"2510769";"P";"241";"197.330383300781";"3128759";"6356235";"ES";"CT";"3336901";"41.72815";"PPL";"EU";"B";"08213";"56";"1.82399";"3117533";"Manresa";"76558";"";"";"Sant Fruitós de Bages";"Manresa";"ca";"TRUE";"Barcelona";"Manresa";"city, village,...";"Spain";"populated place";"Catalonia";"B";NA;NA;NA;NA;NA;NA;NA;NA
"Maribor";"1";"Europe/Ljubljana";"2";"15.7001879078562";"46.5116795359224";"46.5953280092734";"15.5887989845765";"10";"Maribor";"260";"3190538";"P";"266";"349.724639892578";NA;NA;"SI";"070";"3195505";"46.55472";"PPLA";"EU";NA;NA;"J2";"15.64667";"3195506";"Maribor";"95171";"";"";"";"Марибор";"bg";NA;"";"Maribor";"city, village,...";"Slovenia";"seat of a first-order administrative division";"Maribor";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Maroússi";"2";"Europe/Athens";"3";"23.8442540045191";"38.0151677481641";"38.0848322518359";"23.7557459954809";"2";"Marousi";"208";"390903";"P";"220";"62.1024780273438";"445408";"8133770";"GR";"I";"6692632";"38.05";"PPLA3";"EU";"99";"9168";"ESYE31";"23.8";"265243";"Maroúsi";"72333";"";"";"Marousi";"Μαρούσι";"el";"TRUE";"Nomarchía Athínas";"Marousi";"city, village,...";"Greece";"seat of a third-order administrative division";"Attica";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Marseille";"1";"Europe/Paris";"2";"5.54034336414474";"43.1812481154787";"43.4126489478667";"5.22179500255448";"2";"Marseille";"27";"3017382";"P";"28";"191.982757568359";"3031359";"2995468";"FR";"PAC";"2985244";"43.29695";"PPLA";"EU";"13";"133";"93";"5.38107";"2995469";"Marseille";"794811";"";"Marseille";"Marseille";"Marseille";"af";"TRUE";"Bouches-du-Rhône";"Marseille";"city, village,...";"France";"seat of a first-order administrative division";"Provence-Alpes-Côte d'Azur";"13";NA;"6447142";"13055";NA;NA;NA;NA;NA
"Matosinhos";"0";"Europe/Lisbon";"1";"-8.66041201255784";"41.1605039879042";"41.2036360120958";"-8.71773998744216";"2";"Matosinhos";"35";"2264397";"P";"17";"78.5572738647461";"8010584";"8012781";"PT";"13";"2735941";"41.18207";"PPLA2";"EU";"1308";"130806";"17";"-8.68908";"2737824";"Matosinhos";"28070";"";"";"Matosinhos";"Matosinhos Municipality";"en";NA;"Matosinhos Municipality";"Matosinhos Municipality";"city, village,...";"Portugal";"seat of a second-order administrative division";"Porto";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Medias";"2";"Europe/Bucharest";"3";"24.3930931908497";"46.1368381415953";"46.1964952584047";"24.3069068091504";"2";"Medias";"314";"798549";"P";"301";"122.578407287598";"8334663";NA;"RO";"SB";"667267";"46.16667";"PPLA2";"EU";"143619";NA;"33";"24.35";"673634";"Mediaş";"53040";"";"";"";"Mediaş";"de";NA;"Municipiul Mediaş";"Mediaş";"city, village,...";"Romania";"seat of a second-order administrative division";"Sibiu";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Medina del Campo";"1";"Europe/Madrid";"2";"-4.88944170514661";"41.2938531181191";"41.3309348818809";"-4.93882429485339";"2";"Medina del Campo";"723";"2510769";"P";"721";"65.0482635498047";"3106671";"6362212";"ES";"CL";"3336900";"41.31239";"PPLA3";"EU";"VA";"47085";"55";"-4.91413";"3117010";"Medina del Campo";"21540";"";"";"Medina del Campo";"メディナ・デル・カンポ";"ja";NA;"Valladolid";"Medina del Campo";"city, village,...";"Spain";"seat of a third-order administrative division";"Castille and León";"VA";NA;NA;NA;NA;NA;NA;NA;NA
"Medway";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Messina";"1";"Europe/Rome";"2";"15.6529354805094";"38.0545925825672";"38.2884334145155";"15.4734787030142";"10";"Messina";"31";"3175395";"P";"29";"161.282196044922";"2524169";"6541859";"IT";"82";"2523119";"38.19394";"PPLA2";"EU";"ME";"083048";"15";"15.55256";"2524170";"Messina";"219948";"";"";"Messina";"ميسينا";"ar";NA;"Province of Messina";"Messina";"city, village,...";"Italy";"seat of a second-order administrative division";"Sicily";"ME";"3";NA;NA;NA;NA;NA;NA;NA
"Milan";"1";"Europe/Rome";"2";"9.27793028012606";"45.3921738786617";"45.5359775992212";"9.06591510184385";"10";"Milan";"129";"3175395";"P";"127";"241.914459228516";"3173434";"6542283";"IT";"25";"3174618";"45.46427";"PPLA";"EU";"MI";"015146";"09";"9.18951";"3173435";"Milan";"1236837";"";"";"Milan";"Milaan";"af";"TRUE";"Milan";"Milan";"city, village,...";"Italy";"seat of a first-order administrative division";"Lombardy";"MI";"122";NA;NA;NA;"TRUE";NA;NA;NA
"Miskolc";"1";"Europe/Budapest";"2";"20.8586656368841";"48.0492818015993";"48.1568301984007";"20.6974463631159";"2";"Miskolc";"125";"719819";"P";"-32768";"299.307373046875";NA;NA;"HU";"BZ";"722064";"48.10306";"PPLA";"EU";NA;NA;"04";"20.77806";"717582";"Miskolc";"172637";"";"";"";"ميشكولتس";"ar";"TRUE";"";"Miskolc";"city, village,...";"Hungary";"seat of a first-order administrative division";"Borsod-Abaúj-Zemplén";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Mizil";"2";"Europe/Bucharest";"3";"26.4720422599053";"45.0010892434171";"45.0322441565829";"26.4279577400947";"2";"Mizil";"119";"798549";"P";"124";"92.9225082397461";"8334896";NA;"RO";"PH";"669737";"45.01667";"PPLA2";"EU";"131407";NA;"30";"26.45";"673033";"Mizil";"15532";"";"";"";"میزیل";"fa";NA;"Oraş Mizil";"Mizil";"city, village,...";"Romania";"seat of a second-order administrative division";"Prahova";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Modave";"1";"Europe/Brussels";"2";"5.30755731911601";"50.438347945799";"50.4539254023825";"5.28309133200704";"2";"Modave";"221";"2802361";"P";"229";"78.7229919433594";"2792411";"2795112";"BE";"WAL";"3337387";"50.44614";"PPL";"EU";"WLG";"61";"WAL";"5.29532";"2791132";"Modave";"3825";"";"Modave";"Arrondissement de Huy";"Модав";"bg";NA;"Liège Province";"Modave";"city, village,...";"Belgium";"populated place";"Wallonia";"WLG";NA;"2791133";"61041";NA;NA;NA;NA;NA
"Moletai";"2";"Europe/Vilnius";"3";"25.4362005965818";"55.2136790748166";"55.2357089251834";"25.3975654034182";"2";"Moletai";"170";"597427";"P";"164";"78.3999710083008";"864518";NA;"LT";"UT";"864484";"55.22469";"PPLA2";"EU";"62";NA;"64";"25.41688";"596867";"Molėtai";"7243";"";"";"";"Малетай";"be";NA;"Molėtai District Municipality";"Molėtai";"city, village,...";"Lithuania";"seat of a second-order administrative division";"Utena";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Mollet Del Vallès";"1";"Europe/Madrid";"2";"2.25247263621075";"41.5107694041358";"41.5697447029346";"2.17364430714863";"2";"Mollet del Valles";"72";"2510769";"P";"73";"138.248016357422";"3128759";"6356154";"ES";"CT";"3336901";"41.54026";"PPL";"EU";"B";"08125";"56";"2.21306";"3116553";"Mollet del Vallès";"52484";"";"";"Montcada i Reixac";"Mollet del Vallès";"ca";"TRUE";"Barcelona";"Mollet del Vallès";"city, village,...";"Spain";"populated place";"Catalonia";"B";NA;NA;NA;NA;NA;NA;NA;NA
"Monaghan";"0";"Europe/Dublin";"1";"-6.94154925234381";"54.2293516662031";"54.2660634336863";"-6.99834956724956";"10";"Monaghan";"76";"2963597";"P";"75";"87.4523010253906";"2962567";NA;"IE";"U";"7521316";"54.25";"PPLA";"EU";"22";NA;"U";"-6.96667";"2962568";"Monaghan";"5937";"";"";"";"Монахан";"bg";NA;"Monaghan";"Monaghan";"city, village,...";"Ireland";"seat of a first-order administrative division";"Ulster";"MN";NA;NA;NA;NA;NA;NA;NA;NA
"Mons";"1";"Europe/Brussels";"2";"4.01391135623499";"50.4149272184877";"50.4933320305701";"3.89066589901403";"2";"Mons";"85";"2802361";"P";"56";"206.516723632812";"2796741";"2790866";"BE";"WAL";"3337387";"50.45413";"PPL";"EU";"WHT";"53";"WAL";"3.95229";"2790869";"Mons";"91277";"";"Mons";"Arrondissement of Mons";"Mons";"af";"TRUE";"Hainaut Province";"Mons";"city, village,...";"Belgium";"populated place";"Wallonia";"WHT";NA;"2790871";"53053";NA;NA;NA;NA;NA
"Morne-à-l’Eau";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Mouans-Sartoux";"1";"Europe/Paris";"2";"6.98782707784717";"43.6091175210123";"43.6329124789877";"6.95495092215283";"2";"Mouans-Sartoux";"121";"3017382";"P";"-32768";"113.315292358398";"3038049";"3014855";"FR";"PAC";"2985244";"43.62101";"PPL";"EU";"06";"061";"93";"6.97139";"2991579";"Mouans-Sartoux";"9330";"";"Mouans-Sartoux";"Grasse";"06370";"post";"TRUE";"Alpes-Maritimes";"Mouans-Sartoux";"city, village,...";"France";"populated place";"Provence-Alpes-Côte d'Azur";"06";NA;"6446720";"06084";NA;NA;NA;NA;NA
"Mulhouse";"1";"Europe/Paris";"2";"7.39286030738819";"47.7089169758083";"47.7951810241917";"7.26444969261181";"2";"Mulhouse";"240";"3017382";"P";"-32768";"119.389213562012";"3013663";"2991213";"FR";"GES";"11071622";"47.75205";"PPLA3";"EU";"68";"684";"44";"7.32866";"2991214";"Mulhouse";"111430";"";"Mulhouse";"Mulhouse";"Mülhausen";"als";NA;"Haut-Rhin";"Mulhouse";"city, village,...";"France";"seat of a third-order administrative division";"Grand Est";"68";NA;"6441541";"68224";NA;NA;NA;NA;NA
"Munich";"1";"Europe/Berlin";"2";"11.7230825332677";"48.0615537735515";"48.2481457759892";"11.360877208388";"10";"Munich";"536";"2921044";"P";"524";"193.778411865234";"2861322";"3220837";"DE";"BY";"2951839";"48.13743";"PPLA";"EU";"091";"09162";"02";"11.57549";"2867714";"Munich";"1260391";"";"Munich";"Munich, Urban District";"München";"af";NA;"Upper Bavaria";"Munich";"city, village,...";"Germany";"seat of a first-order administrative division";"Bavaria";NA;NA;"6559171";"09162000";NA;NA;NA;NA;NA
"Murcia";"1";"Europe/Madrid";"2";"-1.02105959384818";"37.9012470589224";"38.0728349410776";"-1.23902440615182";"2";"Murcia";"51";"2510769";"P";"53";"277.469665527344";"6355234";"6362997";"ES";"MC";"2513413";"37.98704";"PPLA";"EU";"MU";"30030";"31";"-1.13004";"2513416";"Murcia";"436870";"";"";"Murcia";"مرسية";"ar";NA;"Murcia";"Murcia";"city, village,...";"Spain";"seat of a first-order administrative division";"Murcia";"MU";NA;NA;NA;NA;NA;NA;NA;NA
"Naas";"0";"Europe/Dublin";"1";"-6.63127855693856";"53.1986979721462";"53.2416052943969";"-6.69666475319975";"10";"Naas";"91";"2963597";"P";"93";"60.076587677002";"2963435";NA;"IE";"L";"7521314";"53.21583";"PPLA2";"EU";"12";NA;"L";"-6.66694";"2962334";"Naas";"20713";"";"";"";"Нейс";"bg";NA;"Co Kildare";"Naas";"city, village,...";"Ireland";"seat of a second-order administrative division";"Leinster";"KE";NA;NA;NA;NA;NA;NA;NA;NA
"Nagykálló";"1";"Europe/Budapest";"2";"21.859787193682";"47.8621885135664";"47.8876263936454";"21.821853431318";"2";"Nagykallo";"130";"719819";"P";"123";"68.7905731201172";NA;NA;"HU";"SZ";"715593";"47.87491";"PPL";"EU";NA;NA;"18";"21.84082";"717281";"Nagykálló";"10796";"";"";"";"https://en.wikipedia.org/wiki/Nagyk%C3%A1ll%C3%B3";"link";NA;"";"Nagykálló";"city, village,...";"Hungary";"populated place";"Szabolcs-Szatmár-Bereg";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Nagykanizsa";"1";"Europe/Budapest";"2";"17.0333663943627";"46.4243273567012";"46.4826128621896";"16.9487197872779";"2";"Nagykanizsa";"155";"719819";"P";"152";"128.7021484375";NA;NA;"HU";"ZA";"3042613";"46.45347";"PPL";"EU";NA;NA;"24";"16.99104";"3047679";"Nagykanizsa";"50823";"";"";"";"Надканижа";"bg";"TRUE";"";"Nagykanizsa";"city, village,...";"Hungary";"populated place";"Zala";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Nanterre";"1";"Europe/Paris";"2";"2.26482914565397";"48.8538220394464";"48.9301356796833";"2.14867068649936";"2";"Nanterre";"51";"3017382";"P";"50";"117.242553710938";"3013657";"6457369";"FR";"IDF";"3012874";"48.89198";"PPLA2";"EU";"92";"922";"11";"2.20675";"2990970";"Nanterre";"86719";"";"Nanterre";"Nanterre";"Nanterre";"af";"TRUE";"Hauts-de-Seine";"Nanterre";"city, village,...";"France";"seat of a second-order administrative division";"Île-de-France";"92";NA;"6451976";"92050";NA;NA;NA;NA;NA
"Nantes";"1";"Europe/Paris";"2";"-1.45260993743347";"47.1489050060173";"47.2855966327783";"-1.65411766266419";"2";"Nantes";"15";"3017382";"P";"19";"168.467315673828";"2997861";"2990968";"FR";"PDL";"2988289";"47.21725";"PPLA";"EU";"44";"442";"52";"-1.55336";"2990969";"Nantes";"277269";"";"Nantes";"Nantes";"Nantes";"af";"TRUE";"Loire-Atlantique";"Nantes";"city, village,...";"France";"seat of a first-order administrative division";"Pays de la Loire";NA;NA;"6434483";"44109";NA;NA;NA;NA;NA
"Naples";"1";"Europe/Rome";"2";"14.3537066357826";"40.7918902913658";"40.9159323529191";"14.1394290971699";"10";"Naples";"23";"3175395";"P";"14";"193.569137573242";"3172391";"3172395";"IT";"72";"3181042";"40.85216";"PPLA";"EU";"NA";"063049";"04";"14.26811";"3172394";"Naples";"959470";"";"";"Naples";"Napels";"af";"TRUE";"Naples";"Naples";"city, village,...";"Italy";"seat of a first-order administrative division";"Campania";"NA";"17";NA;NA;NA;NA;NA;NA;NA
"Nea Alikarnassos";"2";"Europe/Athens";"3";"25.1754894489855";"35.3262838272593";"35.3532647735136";"25.1424083476453";"2";"Nea Alikarnassos";"15";"390903";"P";"24";"91.5236206054688";"261741";"8133920";"GR";"M";"6697802";"35.33977";"PPL";"EU";"45";"9305";"ESYE43";"25.15895";"408628";"Néa Alikarnassós";"11886";"";"";"Heraklion";"Νέα Αλικαρνασσός";"el";"TRUE";"Irákleion";"Néa Alikarnassós";"city, village,...";"Greece";"populated place";"Crete";"91";NA;NA;NA;NA;NA;NA;NA;NA
"Newcastle";"0";"Europe/London";"1";"-1.53438154220019";"54.9601691783304";"55.0311724815379";"-1.73122606775512";"10";"Newcastle upon Tyne";"45";"2635167";"P";"54";"111.860466003418";"3333174";NA;"GB";"ENG";"6269131";"54.97328";"PPLA2";"EU";"I7";NA;"ENG";"-1.61396";"2641673";"Newcastle upon Tyne";"192382";"";"";"";"نيوكاسل أبون تاين";"ar";"TRUE";"Newcastle upon Tyne";"Newcastle upon Tyne";"city, village,...";"United Kingdom";"seat of a second-order administrative division";"England";"NET";NA;NA;NA;NA;NA;NA;NA;NA
"Nitra";"1";"Europe/Bratislava";"2";"18.1415360137925";"48.2697417677662";"48.345523599153";"18.0275161102309";"2";"Nitra";"147";"3057568";"P";"144";"325.853393554688";"3058529";"12056817";"SK";"NI";"3343956";"48.30763";"PPLA";"EU";"403";"500011";"04";"18.08453";"3058531";"Nitra";"86329";"";"";"Nitra";"نيترا";"ar";NA;"Okres Nitra";"Nitra";"city, village,...";"Slovakia";"seat of a first-order administrative division";"Nitriansky kraj";NA;NA;NA;NA;NA;NA;NA;NA;NA
